Gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,radial_position
Ivd,1005.29004,-0.04530337045613527,0.03532838946994271,1.2823502892674812,0.19971979410235408,0.3779541646409358,Ivd,0.7250156172257904
Bahd1,1523.4062,-0.11507837309031325,0.04046977525028743,2.8435634341580864,0.004461212799223992,0.023656191683025067,Bahd1,0.7250156172257904
Chst14,41.159763,-0.13639791399839601,0.12405714269404781,1.0994765076508592,0.2715602754620384,0.46399534125023584,Chst14,0.7250156172257904
Ccdc32,827.23,-0.047876739663937275,0.02676821648323002,1.78856666427259,0.07368463053079666,0.18977966614148634,Ccdc32,0.7250156172257904
Rpusd2,219.20425,0.03580400194233434,0.04352523176713658,-0.8226033610547686,0.4107335867101638,0.5993811967706963,Rpusd2,0.7250156172257904
Rmdn3,785.96423,-0.08467911257974421,0.038329749577986856,2.2092268671741135,0.027158865023290853,0.09327207690999335,Rmdn3,0.7250156172257904
Dnajc17,69.996605,0.016543160874154042,0.10226761111565504,-0.16176344292862466,0.8714921421364294,0.931954003916,Dnajc17,0.7250156172257904
Zfyve19,240.81242,0.08091570472758407,0.04858844487818178,-1.6653281439743826,0.09584730654812978,0.22931492374664195,Zfyve19,0.7250156172257904
Spint1,65.69789,-0.15858503480141117,0.08865589753069057,1.7887702817120856,0.07365181886440897,0.18973254323545322,Spint1,0.7250156172257904
Rhov,139.15071,-0.056354815413911984,0.07523039271811523,0.7490963874809327,0.45379911224116865,0.6375331251186925,Rhov,0.7250156172257904
Vps18,1951.5182,-0.030595796789913778,0.034155536816542105,0.8957785367055251,0.3703710552985622,0.5628151961530945,Vps18,0.7250156172257904
Dll4,45.938225,-0.3896997599769929,0.10300611378010098,3.783268251522719,0.00015478244063160017,0.0015109494260609753,Dll4,0.7250156172257904
Chac1,181.60297,0.08152713448564984,0.08881113350921227,-0.9179832670100211,0.35862762621564326,0.5521344761206918,Chac1,0.7250156172257904
Ino80,546.94666,0.06009634667657082,0.05030425237323211,-1.1946573866297887,0.23222091809291734,0.419712336890559,Ino80,0.7250156172257904
Chp1,3275.8308,-0.01752785422712656,0.024156163941526577,0.7256058648035018,0.46808042473022704,0.6490854266548692,Chp1,0.7250156172257904
1700020I14Rik,1386.0651,0.10267280485361586,0.07277716308930395,-1.4107832800191367,0.1583085260210516,0.32463927574853557,1700020I14Rik,0.7250156172257904
Ndufaf1,362.0758,-0.026221677144895532,0.043814949092327686,0.5984641700630695,0.5495302594848968,0.7160501458117413,Ndufaf1,0.7250156172257904
Rtf1,864.84656,0.07890709617580406,0.053363290749010125,-1.478677477874015,0.1392265344855689,0.29760186053563825,Rtf1,0.684310523442993
Itpka,3952.0918,0.03670861579693802,0.0533511624315118,-0.6880565319277115,0.4914171821821526,0.6688165335592374,Itpka,0.684310523442993
Ltk,181.41945,0.15128594018500535,0.07007546340042828,-2.1589003175122885,0.03085790124032799,0.1022158203528452,Ltk,0.684310523442993
Rpap1,632.18695,0.0210410240765825,0.036065619131922265,-0.5834094792499693,0.5596176780508924,0.7239297798242532,Rpap1,0.684310523442993
Tyro3,5394.4224,-0.1751411310574134,0.04943260337706249,3.543028671208558,0.00039555969455894196,0.0033443471976584284,Tyro3,0.684310523442993
Mga,1554.8154,0.05815668650587747,0.05270533565378784,-1.103430720712958,0.2698401618147336,0.46218131035096566,Mga,0.684310523442993
Mapkbp1,1522.2122,-0.11425165285551905,0.04270556333810125,2.6753341701872713,0.00746547959463661,0.0353427322642141,Mapkbp1,0.684310523442993
Ehd4,299.4746,0.09130437693681528,0.051615137669668944,-1.7689457213337878,0.07690293312112097,0.19598327916283334,Ehd4,0.684310523442993
Pla2g4e,105.446594,-0.09463063784907833,0.11113766541512816,0.8514722483651984,0.3945070728949246,0.5842010471675477,Pla2g4e,0.684310523442993
Vps39,1979.0582,-0.015938147192905747,0.029215691311184195,0.5455338031588659,0.5853864383499061,0.7433054338130584,Vps39,0.684310523442993
Tmem87a,638.997,-0.10211533275890185,0.03996160139611672,2.555336352682426,0.010608523143124379,0.04632943735508812,Tmem87a,0.684310523442993
Ganc,136.21156,-0.0060128236951365295,0.06264110989338323,0.09598846037962146,0.9235297375241313,0.9610267653194745,Ganc,0.684310523442993
Capn3,95.20731,-0.3328252855919804,0.08276295795489211,4.021428110065599,5.784636293811398e-05,0.0006593882977609081,Capn3,0.684310523442993
Zfp106,4887.068,0.07480479389130959,0.06680475226892814,-1.1197525827231065,0.26281921067017033,0.454827208085502,Zfp106,0.684310523442993
Snap23,85.03533,0.0802062095430587,0.07462871466504786,-1.0747365796536092,0.28249268162739083,0.4753426675529899,Snap23,0.684310523442993
Lrrc57,522.76184,0.007609511250154119,0.03841558032366806,-0.19808398535283497,0.8429793544123192,0.9166874493779886,Lrrc57,0.684310523442993
Haus2,332.21252,0.09427571066878505,0.059236476315493676,-1.5915144946615714,0.11149383603035276,0.2552252067868198,Haus2,0.684310523442993
Cdan1,399.7308,-0.06622532226007695,0.03221467784516786,2.0557499466042497,0.03980662488775324,0.12315086246338997,Cdan1,0.684310523442993
