Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_symbol,radial_position
ENSMUSG00000027581.12,8201.79,0.005408150654119494,0.03519304707558441,-0.1536709976406522,0.8778691536432479,0.9449036202458418,ENSMUSG00000027581,Stmn3,0.6578648086825767
ENSMUSG00000038685.18,1319.3075,0.03483890788485481,0.05960796100464053,-0.5844673647223493,0.5589059158033332,0.7639150056463064,ENSMUSG00000038685,Rtel1,0.6578648086825767
ENSMUSG00000038671.15,1399.1259,-0.07645539434735725,0.042126550762665194,1.8148980384863629,0.06953958005117504,0.20859353552139348,ENSMUSG00000038671,Arfrp1,0.6578648086825767
ENSMUSG00000027582.16,2584.0825,-0.13063740460336093,0.042796460494066435,3.052528248719852,0.002269223713689907,0.01569585913455718,ENSMUSG00000027582,Zgpat,0.6578648086825767
ENSMUSG00000085028.2,727.7591,-0.13043528509441624,0.04039917338800035,3.2286622263701825,0.0012437069605179924,0.009812124695182941,ENSMUSG00000085028,Slc2a4rg-ps,0.6578648086825767
ENSMUSG00000027583.13,923.1298,-0.08714560148858398,0.04568430479068952,1.9075610734990165,0.056447970346017624,0.1805811374501901,ENSMUSG00000027583,Zbtb46,0.6578648086825767
ENSMUSG00000000827.18,2143.9856,-0.07741749987046956,0.028241006647337804,2.7413151675939806,0.006119377895797721,0.03438151491216697,ENSMUSG00000000827,Tpd52l2,0.6578648086825767
ENSMUSG00000000826.16,14491.125,0.031285388701123226,0.06697981094687121,-0.4670868468998664,0.6404377442380695,0.8153623215620742,ENSMUSG00000000826,Dnajc5,0.6578648086825767
ENSMUSG00000089917.7,1254.1875,-0.08887693500698715,0.055210143186154186,1.6097935972981872,0.10744292346079586,0.2817929439269677,ENSMUSG00000089917,Uckl1,0.6578648086825767
ENSMUSG00000010492.10,422.22202,-0.2097803578637428,0.11141879818003422,1.882809375889809,0.05972620598231269,0.18773037626647163,ENSMUSG00000010492,Uckl1os,0.6578648086825767
ENSMUSG00000000823.16,3818.1558,0.03146914757108916,0.09309453430801182,-0.33803431968380215,0.735337325125605,0.8722447617513984,ENSMUSG00000000823,Zfp512b,0.6578648086825767
ENSMUSG00000002455.14,3566.2498,0.1162228087540189,0.05134207855289179,-2.26369504371133,0.023592877542755176,0.09632691393381443,ENSMUSG00000002455,Prpf6,0.6578648086825767
ENSMUSG00000038605.11,667.69977,-0.04905423294924278,0.06901823200253797,0.7107431112903462,0.4772434391703194,0.7019560027538333,ENSMUSG00000038605,Samd10,0.6578648086825767
ENSMUSG00000059540.15,1929.6459,-0.09198992180091962,0.05308512129596491,1.7328757956122807,0.08311774720422131,0.23565689477976554,ENSMUSG00000059540,Tcea2,0.6578648086825767
ENSMUSG00000002458.13,600.528,-0.4798508996200954,0.06641327363541483,7.225225822390652,5.002698231503644e-13,3.961945508509489e-11,ENSMUSG00000002458,Rgs19,0.6578648086825767
ENSMUSG00000027584.16,4162.9175,-0.10852649653630154,0.11767402485008914,0.9222638273362274,0.35639097718440604,0.5938773235030996,ENSMUSG00000027584,Oprl1,0.6578648086825767
ENSMUSG00000010505.16,2849.181,-0.14701718020898627,0.0718834576508755,2.045215756356924,0.04083359176956496,0.14311448738076998,ENSMUSG00000010505,Myt1,0.6578648086825767
ENSMUSG00000027589.14,3850.6582,-0.07116229654845706,0.050133941875253815,1.4194434725585154,0.15576976594734623,0.3602805952139585,ENSMUSG00000027589,Pcmtd2,0.6578648086825767
ENSMUSG00000038628.8,1862.5787,-0.04436270854022161,0.05192442933840256,0.8543706518390487,0.3928996517666651,0.6296741901667158,ENSMUSG00000038628,Polr3k,0.6578648086825767
ENSMUSG00000086224.8,161.88896,0.11584967873656735,0.16237213408709583,-0.7134825158756981,0.4755472284828244,0.7008510128971337,ENSMUSG00000086224,2700069I18Rik,0.8268328262834075
ENSMUSG00000025255.18,9084.226,0.023794166392463147,0.07519585956257191,-0.3164292094123024,0.7516767491664618,0.8808321098904974,ENSMUSG00000025255,Zfhx4,0.8268328262834075
ENSMUSG00000040374.13,816.4948,0.09384168214397469,0.08684898882582205,-1.0805155409716591,0.2799126700852579,0.5166623833672667,ENSMUSG00000040374,Pex2,0.8268328262834075
ENSMUSG00000027499.12,8081.7056,0.21254286961006896,0.0901616995907379,-2.357352074936961,0.018405786846459198,0.08040448241820868,ENSMUSG00000027499,Pkia,0.8268328262834075
ENSMUSG00000043542.12,2514.0625,-0.020565750330065614,0.058289594756107496,0.3528202660546163,0.7242231895019517,0.8661374445546464,ENSMUSG00000043542,Zc2hc1a,0.7829362683334469
ENSMUSG00000027500.10,9755.711,-0.2321213037189391,0.07282316423072827,3.1874652271837682,0.0014352571452380873,0.011049477333944568,ENSMUSG00000027500,Stmn2,0.7829362683334469
ENSMUSG00000040289.8,1054.5771,-0.0694772412012624,0.08760435748720936,0.7930797416259391,0.4277313649863772,0.6601961349823849,ENSMUSG00000040289,Hey1,0.7829362683334469
ENSMUSG00000040269.5,219.39377,0.1825043773033407,0.09916561447718893,-1.8403998025477089,0.06570956244285409,0.20055774987168,ENSMUSG00000040269,Mrps28,0.7829362683334469
ENSMUSG00000027506.15,2640.0652,0.32832657370937535,0.03403219006675616,-9.647529972809368,5.035394137151949e-22,1.3022788087209228e-19,ENSMUSG00000027506,Tpd52,0.7829362683334469
ENSMUSG00000040209.12,6910.9556,0.2434422669694597,0.04840499361125712,-5.029280014466203,4.923249781870469e-07,1.1827232277143687e-05,ENSMUSG00000040209,Zfp704,0.79028827329367
ENSMUSG00000027508.15,2983.011,0.4011207678347253,0.0363378288462826,-11.038655323397517,2.487274644042565e-28,1.0292342477048135e-25,ENSMUSG00000027508,Pag1,0.79028827329367
ENSMUSG00000027533.10,1124.6925,-0.14771290535863046,0.15785966261410808,0.9357229257465118,0.34941586364413135,0.5877273703708472,ENSMUSG00000027533,Fabp5,0.79028827329367
ENSMUSG00000027531.16,2103.9749,0.09753559568274714,0.03934606695308475,-2.4789160197141458,0.013178233008611652,0.06251823237562054,ENSMUSG00000027531,Impa1,0.79028827329367
ENSMUSG00000039795.14,915.1364,0.16842472970869182,0.06321860385302541,-2.664164018874195,0.007717992113628435,0.04130236193494273,ENSMUSG00000039795,Zfand1,0.79028827329367
ENSMUSG00000027536.6,362.06207,0.004113184551710728,0.1359162978835442,-0.03026262939588736,0.9758576003344788,0.9897300858294297,ENSMUSG00000027536,Chmp4c,0.79028827329367
ENSMUSG00000027534.16,1150.4054,-0.008399845333950419,0.06543580173636367,0.1283677300660702,0.8978579675193329,0.9558165276042453,ENSMUSG00000027534,Snx16,0.79028827329367
ENSMUSG00000039717.16,2759.9185,-0.057950193307150843,0.06198711899381525,0.9348747650771252,0.3498528433546284,0.5881336850706692,ENSMUSG00000039717,Ralyl,0.80892282634748
ENSMUSG00000027550.14,2150.2827,0.08092129726214868,0.14795054780234895,-0.5469482774085674,0.5844142669387171,0.7811066655660244,ENSMUSG00000027550,Lrrcc1,0.8085310903160055
ENSMUSG00000027552.14,457.76285,-0.032143992690314684,0.11294378081902157,0.284601705886059,0.7759493041713748,0.8935860907705138,ENSMUSG00000027552,E2f5,0.8085310903160055
ENSMUSG00000027555.8,156.91833,-0.22064979245798105,0.8697476598460174,0.253694034080006,0.7997319434259593,0.9064835960197737,ENSMUSG00000027555,Car13,0.8085310903160055
ENSMUSG00000027562.12,3958.701,0.06118671404872982,0.18975952486540584,-0.3224434404129586,0.7471167793445843,0.8781235436213906,ENSMUSG00000027562,Car2,0.8085310903160055
ENSMUSG00000047213.14,4220.4795,-0.009251976609188847,0.05885201991209923,0.1572074607295978,0.8750813486034332,0.9436671106967247,ENSMUSG00000047213,Ythdf3,0.808445758177301
ENSMUSG00000100252.6,2608.7566,0.4518531027158003,0.14391951516506893,-3.139623575006808,0.001691650499121649,0.0125000888667239,ENSMUSG00000100252,Mir124-2hg,0.8214205703217321
ENSMUSG00000025128.7,163.69801,0.12074770666693864,0.46793352622240975,-0.25804457235993605,0.7963725079721905,0.9050874925028279,ENSMUSG00000025128,Bhlhe22,0.8214205703217321
ENSMUSG00000039519.6,403.41742,-0.059184498629699406,0.11381844997257157,0.5199903762875169,0.6030702826942064,0.7932392708558059,ENSMUSG00000039519,Cyp7b1,0.8214205703217321
ENSMUSG00000027599.9,3013.1382,0.09369767122208962,0.07034316232653208,-1.3320082311219705,0.18285748375536437,0.39881229220540215,ENSMUSG00000027599,Armc1,0.8043290045815895
ENSMUSG00000027601.13,663.799,-0.019925559113965454,0.09595365930034562,0.2076581472687377,0.8354958988918223,0.9250926922974445,ENSMUSG00000027601,Mtfr1,0.8043290045815895
ENSMUSG00000069094.12,2489.2004,0.0780382451399253,0.05632315494276591,-1.3855446346928841,0.1658859941802021,0.37566629849099814,ENSMUSG00000069094,Pde7a,0.8043290045815895
ENSMUSG00000003617.16,1173.5052,0.12450434890958996,0.5736361032872567,-0.21704412988671773,0.8281739538803933,0.9209034127255479,ENSMUSG00000003617,Cp,0.8061034081708807
ENSMUSG00000027615.14,976.2341,-0.07157380707302058,0.0950138383179242,0.7532987651075486,0.45127040071675306,0.6815085637674915,ENSMUSG00000027615,Hps3,0.8061034081708807
ENSMUSG00000002428.12,1801.4967,0.08394841172034373,0.06329602754238232,-1.3262824695299054,0.1847461513105807,0.40156510787823135,ENSMUSG00000002428,Hltf,0.8061034081708807
ENSMUSG00000027630.13,5135.199,0.18640181826961388,0.026240444019302138,-7.103607626932649,1.2154161400186859e-12,8.901578738756322e-11,ENSMUSG00000027630,Tbl1xr1,0.8055493312415053
ENSMUSG00000102758.3,535.17163,-0.03620240394685719,0.18846775178078126,0.19208805540889823,0.8476732310916237,0.931281516064553,ENSMUSG00000102758,Naaladl2,0.8168213653761747
ENSMUSG00000063887.13,7862.8936,0.2474395177142325,0.07877729281641381,-3.141000520173711,0.0016837173335406746,0.012458153466591527,ENSMUSG00000063887,Nlgn1,0.7966747776796039
ENSMUSG00000027698.14,5168.2236,0.17541723718219127,0.058330251577409044,-3.007311513981697,0.0026356951760651767,0.01777899809402296,ENSMUSG00000027698,Nceh1,0.7767802589418544
ENSMUSG00000051136.1,402.17667,-0.11756472375548449,0.14751711880724802,0.7969564800753697,0.4254763069419101,0.6578071952645709,ENSMUSG00000051136,Ghsr,0.7698588877925413
ENSMUSG00000039286.12,3959.1177,0.1268731356975635,0.06923105102143523,-1.832604500808188,0.0668614083469809,0.20302513868266883,ENSMUSG00000039286,Fndc3b,0.7698588877925413
ENSMUSG00000043164.3,170.72807,0.2273118344283836,0.28964493186437795,-0.7847947932844173,0.43257389336769336,0.6643744161661,ENSMUSG00000043164,Tmem212,0.7681008598564304
ENSMUSG00000027695.16,1273.6635,0.19063775467880853,0.2546374418664373,-0.7486634851555022,0.4540600573803705,0.683509938756541,ENSMUSG00000027695,Pld1,0.7681008598564304
ENSMUSG00000027692.16,16535.113,0.017843671088173533,0.046489130059368916,-0.3838245857770684,0.7011084644042462,0.8534597409184718,ENSMUSG00000027692,Tnik,0.7849293619563454
ENSMUSG00000050192.8,2856.7449,0.1395435850179582,0.10997874080719505,-1.2688232652399027,0.20450410537451713,0.42653124397164915,ENSMUSG00000050192,Eif5a2,0.7849293619563454
ENSMUSG00000039221.10,931.26227,0.17950921497284258,0.07698485756626874,-2.3317470558196542,0.0197140017553785,0.0847768659535009,ENSMUSG00000039221,Rpl22l1,0.7849293619563454
ENSMUSG00000063600.14,1066.5858,0.5131647924008058,0.12483171097842483,-4.110852830411803,3.942004076634526e-05,0.000546466092767627,ENSMUSG00000063600,Egfem1,0.7849293619563454
ENSMUSG00000027684.16,170.9959,0.029768754665799067,0.10260509774266068,-0.29012939240563634,0.7717172504987411,0.8917525782082631,ENSMUSG00000027684,Mecom,0.7731970540646302
ENSMUSG00000037730.13,1219.4166,0.035162613678783386,0.0666054359892781,-0.527924082419395,0.597552029069343,0.7894283079979106,ENSMUSG00000037730,Mynn,0.7731970540646302
ENSMUSG00000027706.8,7969.5547,0.1194848536439564,0.03693113880102742,-3.2353417068371675,0.0012149723211995183,0.009630094828635789,ENSMUSG00000027706,Sec62,0.7731970540646302
ENSMUSG00000037661.14,118.07511,0.052976641608171234,0.17538044187543103,-0.30206698672705706,0.7626009983746922,0.88716416397933,ENSMUSG00000037661,Gpr160,0.7731970540646302
ENSMUSG00000037652.15,9275.824,0.03126122228958871,0.05559730945893861,-0.5622794087306813,0.573925665429595,0.7742092131918434,ENSMUSG00000037652,Phc3,0.7731970540646302
ENSMUSG00000037643.14,2682.5715,0.06281207375676708,0.06062507063248417,-1.036074236309608,0.300167510604505,0.5377026661824422,ENSMUSG00000037643,Prkci,0.7731970540646302
ENSMUSG00000027660.16,3944.7837,-0.12147465137759565,0.0447378919422042,2.7152520180102764,0.006622535289178458,0.03663643185377067,ENSMUSG00000027660,Skil,0.7731970540646302
ENSMUSG00000037625.7,6051.4365,0.3982897282978695,0.16446208622251274,-2.421772321184071,0.015445023928494775,0.07052304443157117,ENSMUSG00000037625,Cldn11,0.7731970540646302
ENSMUSG00000069072.9,10957.358,0.026175492416667535,0.06514171899800743,-0.4018237900272204,0.6878137125636192,0.8446870878730544,ENSMUSG00000069072,Slc7a14,0.7731970540646302
ENSMUSG00000037610.15,186.70325,0.5797085916000265,0.09917204039263985,-5.845484163730589,5.0509699038394e-09,1.9397599500777203e-07,ENSMUSG00000037610,Kcnmb2,0.7731970540646302
ENSMUSG00000027663.12,7846.075,0.175306028729973,0.08888444063672374,-1.9722915222750816,0.04857633686672226,0.162370476601634,ENSMUSG00000027663,Zmat3,0.7746937233076562
ENSMUSG00000027665.13,5357.4634,0.07968571458132681,0.05240185819528002,-1.520665818459551,0.12834372062945315,0.3164995923508207,ENSMUSG00000027665,Pik3ca,0.7746937233076562
ENSMUSG00000027667.13,1706.3223,0.12763726910790013,0.05994651926832019,-2.1291856585800524,0.03323890296424129,0.12410790026260361,ENSMUSG00000027667,Zfp639,0.7746937233076562
ENSMUSG00000027668.13,5237.5835,0.008437048860567207,0.05035512660544422,-0.1675509412710924,0.866936568642181,0.9402748236790106,ENSMUSG00000027668,Mfn1,0.7746937233076562
ENSMUSG00000027669.14,2931.291,-0.06705433097676931,0.19567940225888203,0.342674447094115,0.7318433883165221,0.8704708079487693,ENSMUSG00000027669,Gnb4,0.7746937233076562
ENSMUSG00000027671.14,511.49893,-0.021538770733727723,0.09638936796317248,0.223455876813686,0.8231807201060651,0.9185491296193236,ENSMUSG00000027671,Actl6a,0.7746937233076562
ENSMUSG00000037531.8,597.90625,0.1215234895721876,0.08474748180243301,-1.4339480889295144,0.15158707725404225,0.35403828174247315,ENSMUSG00000037531,Mrpl47,0.7746937233076562
ENSMUSG00000027673.12,3004.7947,0.02765780098917869,0.06180574974632571,-0.4474955987541097,0.6545172649723132,0.8231570374456142,ENSMUSG00000027673,Ndufb5,0.7746937233076562
ENSMUSG00000056900.13,3168.1616,-0.02428420495871889,0.06696982558219003,0.3626141287902209,0.7168931544088467,0.862455967243354,ENSMUSG00000056900,Usp13,0.7746937233076562
ENSMUSG00000104283.1,916.8831,0.3514238539332505,0.1796425624749279,-1.9562393738527164,0.050436962248911685,0.16709747406723063,ENSMUSG00000104283,Gm37459,0.7746937233076562
ENSMUSG00000027674.16,5590.101,0.40955474256828,0.18678473823360123,-2.192656351056224,0.02833214781191157,0.11017876005569692,ENSMUSG00000027674,Pex5l,0.7746937233076562
ENSMUSG00000087625.1,352.74188,0.42443005146317814,0.19936153865719677,-2.12894650754571,0.03325868635545201,0.12411889558841004,ENSMUSG00000087625,4930419G24Rik,0.7746937233076562
ENSMUSG00000027677.17,7595.6714,0.08189568911132558,0.05017206258136695,-1.6322966387620716,0.10261701098866204,0.27294179107895455,ENSMUSG00000027677,Ttc14,0.776147660765108
ENSMUSG00000027676.11,1848.3865,0.0047178323792421645,0.0882953128094565,-0.053432421598905995,0.9573873734003618,0.9821092748167137,ENSMUSG00000027676,Ccdc39,0.776147660765108
ENSMUSG00000027680.15,5636.0327,-0.054456003039218825,0.0920538293082553,0.5915669499947164,0.5541406107498632,0.7608573528935492,ENSMUSG00000027680,Fxr1,0.776147660765108
ENSMUSG00000027679.13,949.0927,-0.0579796585166862,0.0641972682420279,0.9031483753810067,0.3664471524724445,0.6040460284678729,ENSMUSG00000027679,Dnajc19,0.776147660765108
ENSMUSG00000105265.4,3280.5037,0.28157461783180254,0.13742646628760322,-2.0489111409044685,0.040470804734540705,0.14226654257471688,ENSMUSG00000105265,Sox2ot,0.776147660765108
ENSMUSG00000092242.1,510.02243,0.37311637184152635,0.14219056203949076,-2.6240586329344437,0.008688882596867531,0.04524013360910707,ENSMUSG00000092242,Gm20515,0.7681629103717476
ENSMUSG00000074637.7,2204.7942,0.08734455796054028,0.10751971712808646,-0.8123585170568125,0.41658594208405764,0.6502605386554571,ENSMUSG00000074637,Sox2,0.7681629103717476
ENSMUSG00000105153.4,143.9432,1.1073261130602658,1.3772789934049112,-0.8039955000858124,0.4213995738382861,0.6547844270631906,ENSMUSG00000105153,Gm3143,0.7681629103717476
ENSMUSG00000037400.17,5765.6865,0.19913165958589865,0.07680854929720833,-2.592571548453087,0.009526136417389558,0.04872577564296414,ENSMUSG00000037400,Atp11b,0.7813758287463559
ENSMUSG00000027708.14,2015.9211,0.07588401606152921,0.07443736743775357,-1.019434440974627,0.30799676234266493,0.546639760915268,ENSMUSG00000027708,Dcun1d1,0.7813758287463559
ENSMUSG00000027709.9,2290.275,0.05717613194192119,0.0656822365875284,-0.8704961175572645,0.3840293400022349,0.6220839338145421,ENSMUSG00000027709,Mccc1,0.7813758287463559
ENSMUSG00000086392.9,163.17253,-0.27836878311900987,0.17926114139116356,1.552867403156743,0.12045481571278711,0.30467116590434784,ENSMUSG00000086392,Mccc1os,0.7813758287463559
ENSMUSG00000027710.14,1626.9916,-0.016988333550164585,0.04563831945162201,0.37223836798313154,0.7097153817726821,0.8579666772175811,ENSMUSG00000027710,Acad9,0.7813758287463559
ENSMUSG00000058400.13,150.37248,0.037675191176272306,0.2446597345170615,-0.15399015800716076,0.8776174957968182,0.9448630668940378,ENSMUSG00000058400,Qrfpr,0.7813758287463559
ENSMUSG00000027712.13,2657.016,-0.10821713030939284,0.16797259528474243,0.6442546781273827,0.5194102996848736,0.7363399654693683,ENSMUSG00000027712,Anxa5,0.7813758287463559
ENSMUSG00000027714.11,757.5472,-0.18219919958195446,0.16856554214122615,1.0808804531907585,0.27975029461081546,0.5166040994298859,ENSMUSG00000027714,Exosc9,0.7813758287463559
ENSMUSG00000027715.9,266.7115,0.12803242049934824,0.19820699465244448,-0.6459530892128847,0.5183097362906741,0.735516354173803,ENSMUSG00000027715,Ccna2,0.7813758287463559
ENSMUSG00000037325.10,1640.967,0.18636280879447395,0.165122673269981,-1.1286324591521397,0.2590529119653854,0.49313902229454387,ENSMUSG00000037325,Bbs7,0.7813758287463559
ENSMUSG00000027716.13,629.2403,-0.1799493043088149,0.12538252060451643,1.435202478313655,0.15122940760899023,0.35340239372356436,ENSMUSG00000027716,Trpc3,0.7813758287463559
ENSMUSG00000045031.18,233.06682,-0.5672834128448795,0.2335986510037763,2.428453291178077,0.015163378163540223,0.06960184008955013,ENSMUSG00000045031,Cetn4,0.7793259061149036
ENSMUSG00000051444.9,454.80438,0.010072791315157056,0.07393285123874618,-0.13624243007522727,0.8916296335174887,0.9524526423995788,ENSMUSG00000051444,Bbs12,0.7793259061149036
ENSMUSG00000054779.5,152.69803,0.30255806065027363,0.31212744078959365,-0.9693414327330138,0.3323748633235091,0.571051364992869,ENSMUSG00000054779,Fgf2os,0.7793259061149036
ENSMUSG00000037225.13,818.9412,0.033960279441299604,0.09523714927468405,-0.3565864759701174,0.7214014033876432,0.8647621689507728,ENSMUSG00000037225,Fgf2,0.7793259061149036
ENSMUSG00000037211.12,323.6765,0.10564445719949549,0.10222085099517138,-1.0334922490958898,0.30137359590711654,0.5392795415626588,ENSMUSG00000037211,Spry1,0.7793259061149036
ENSMUSG00000058174.7,169.1831,-1.3080196027298734,1.708274965358954,0.7656961726035855,0.4438571049544382,0.6744920025052741,ENSMUSG00000058174,Gm5148,0.7793259061149036
ENSMUSG00000044864.16,5793.9663,-0.046456961280045304,0.016920075142214205,2.7456710971772806,0.006038727005618522,0.034057510133426214,ENSMUSG00000044864,Ankrd50,0.7952970102216654
ENSMUSG00000086181.1,154.3491,0.001131933035185348,0.20936722554950976,-0.005406448082857534,0.9956862995605972,0.9981989787252036,ENSMUSG00000086181,C230034O21Rik,0.7952970102216654
ENSMUSG00000046743.6,2841.7917,0.114189988469986,0.1083347632001843,-1.0540475198988732,0.29186116146954766,0.5295630554223584,ENSMUSG00000046743,Fat4,0.7952970102216654
ENSMUSG00000060798.7,936.935,-0.14527094827434375,0.09032908961184624,1.6082410317494458,0.10778239987826504,0.28225108573159974,ENSMUSG00000060798,Intu,0.7930981870801217
ENSMUSG00000025757.12,14964.578,0.09982649924238447,0.09557736245780685,-1.0444575647968255,0.2962737425286899,0.5340800464315917,ENSMUSG00000025757,Hspa4l,0.7930981870801217
ENSMUSG00000025758.10,355.1643,-0.3371603784440173,0.08386557346341217,4.020247695451691,5.813698309456707e-05,0.0007600974282632497,ENSMUSG00000025758,Plk4,0.7930981870801217
ENSMUSG00000025759.11,637.7694,-0.07308250287532068,0.12429586890999202,0.5879720984793378,0.5565510209427966,0.7622068921599511,ENSMUSG00000025759,Mfsd8,0.7930981870801217
ENSMUSG00000107741.2,425.3845,-0.1430062220543268,0.412258955305801,0.34688445263305245,0.7286781272886109,0.8683283198618493,ENSMUSG00000107741,Gm2011,0.7930981870801217
ENSMUSG00000037818.16,1589.005,0.047271952441028234,0.07277004766720174,-0.6496072760212608,0.5159459319664491,0.7338607085940247,ENSMUSG00000037818,Abhd18,0.7930981870801217
ENSMUSG00000097583.2,414.8413,-0.12271214366243388,0.19353029956229106,0.6340719977180466,0.5260338364625508,0.7401670008170055,ENSMUSG00000097583,6430590A07Rik,0.7930981870801217
ENSMUSG00000025762.15,1003.4806,-0.11653508482217156,0.07646322823326115,1.5240670256121795,0.12749196879229582,0.3154330444618954,ENSMUSG00000025762,Larp1b,0.7930981870801217
ENSMUSG00000049940.7,3817.2192,0.055668131192900844,0.06508071320253052,-0.8553706382974351,0.39234599304917106,0.62921333949713,ENSMUSG00000049940,Pgrmc2,0.7930981870801217
ENSMUSG00000025764.14,3438.449,0.17882424194707341,0.07385613873814983,-2.421250893999189,0.015467197899150641,0.07057453803703327,ENSMUSG00000025764,Jade1,0.7930981870801217
ENSMUSG00000059834.12,2390.0652,0.08528118110332958,0.04356692221551519,-1.957475459970844,0.050291594219181196,0.16675209685815046,ENSMUSG00000059834,Sclt1,0.7930981870801217
ENSMUSG00000025766.14,1498.8441,0.024699812424100506,0.07623353314195198,-0.3240019372853648,0.7459365675410912,0.8773525842851754,ENSMUSG00000025766,D3Ertd751e,0.7930981870801217
ENSMUSG00000097040.6,412.18115,0.2022480148629773,0.10452833078688448,-1.93486314514413,0.05300709182920977,0.17212402713472796,ENSMUSG00000097040,2610316D01Rik,0.8259653194015497
ENSMUSG00000049100.15,13023.447,0.09502706648623431,0.05228999826764647,-1.8173086562336083,0.06916986527248091,0.20786122185731737,ENSMUSG00000049100,Pcdh10,0.8259653194015497
ENSMUSG00000037892.13,971.9081,-0.2835392394091846,0.18489692587011747,1.5334989377181927,0.12515296818832158,0.31188375932747653,ENSMUSG00000037892,Pcdh18,0.8000910526247588
ENSMUSG00000027737.10,6678.1353,-0.045389341349347696,0.275151087562418,0.16496151896565237,0.8689742704569303,0.9408203901493402,ENSMUSG00000027737,Slc7a11,0.8000910526247588
ENSMUSG00000023087.15,1605.527,-0.11642390125945357,0.11103126621928687,1.048568616965209,0.294376706112529,0.5322490104802833,ENSMUSG00000023087,Noct,0.7689404552522916
ENSMUSG00000037174.18,2025.1287,0.054291246831621606,0.08858419226971972,-0.6128773705619677,0.5399574272233527,0.7494868386740026,ENSMUSG00000037174,Elf2,0.7689404552522916
ENSMUSG00000037152.11,1103.3561,0.08681030540720082,0.07033140565882359,-1.2343035745413091,0.21708980445395665,0.44252099055688304,ENSMUSG00000037152,Ndufc1,0.7689404552522916
ENSMUSG00000063273.11,5345.3154,0.08777232840019705,0.01937117431385722,-4.531079374852814,5.868308288886546e-06,0.00010534949978053157,ENSMUSG00000063273,Naa15,0.7689404552522916
ENSMUSG00000027739.9,1288.3541,0.11503765996522418,0.04513994576010597,-2.548466951568489,0.010819753794648205,0.05382884424677399,ENSMUSG00000027739,Rab33b,0.7689404552522916
ENSMUSG00000037111.9,9650.689,0.14312215410406018,0.06514024391450063,-2.1971387502311805,0.028010538360188787,0.10937259517288152,ENSMUSG00000037111,Setd7,0.7689404552522916
ENSMUSG00000097885.7,510.66885,0.01895480082283656,0.12402332740437413,-0.15283254545360675,0.8785303316637991,0.9451695839908485,ENSMUSG00000097885,5031434O11Rik,0.7689404552522916
ENSMUSG00000061143.15,1088.3011,0.18759992157906794,0.1467938140583384,-1.277982473461126,0.20125560611840754,0.42311479645267136,ENSMUSG00000061143,Maml3,0.7689404552522916
ENSMUSG00000044167.6,2143.2063,0.2401282144302263,0.06348987789142568,-3.782149571005171,0.00015547988756320016,0.001753067506094066,ENSMUSG00000044167,Foxo1,0.7689404552522916
ENSMUSG00000027742.13,1892.0677,0.009070942468319835,0.07594079190161603,-0.11944756225444107,0.9049207817608658,0.9582399577573956,ENSMUSG00000027742,Cog6,0.773008276250668
ENSMUSG00000042997.13,813.72797,0.18751507757270128,0.11150743171193697,-1.6816374899308852,0.09263915622311131,0.25428659261398673,ENSMUSG00000042997,Nhlrc3,0.773008276250668
ENSMUSG00000049504.12,1324.1279,0.03760905988897587,0.060044304893198994,-0.6263551548455967,0.5310820170657164,0.7438833499595278,ENSMUSG00000049504,Proser1,0.773008276250668
ENSMUSG00000037016.11,497.68094,0.19747302424021512,0.12734308938674366,-1.550716455766872,0.1209696491848409,0.3051805568217477,ENSMUSG00000037016,Frem2,0.773008276250668
ENSMUSG00000027746.13,1667.1633,0.09961708067592953,0.07226925611886452,-1.378415747245064,0.16807496422493895,0.37836374055478594,ENSMUSG00000027746,Ufm1,0.7771094119663645
ENSMUSG00000027748.11,1158.4271,-0.06643811642190417,0.05936643588991382,1.1191191693754992,0.2630893029068866,0.49778853929067063,ENSMUSG00000027748,Trpc4,0.7785929662711741
ENSMUSG00000027750.16,182.7172,-1.215917817577269,0.6336315742857511,1.918966583929926,0.05498856298123961,0.177144938588065,ENSMUSG00000027750,Postn,0.7785929662711741
ENSMUSG00000027751.13,2831.4006,-0.01773110460315877,0.07606834490850375,0.2330943919508967,0.8156881095545541,0.9151541780889975,ENSMUSG00000027751,Supt20,0.7646203603472084
ENSMUSG00000027752.15,689.2311,0.1121485569504979,0.051491435475134385,-2.1780040877799047,0.02940573242051811,0.11327058017789522,ENSMUSG00000027752,Exosc8,0.7646203603472084
ENSMUSG00000036632.9,614.53424,0.0946399362676649,0.08420234147361767,-1.1239584863244871,0.2610306377054822,0.4953666189127958,ENSMUSG00000036632,Alg5,0.7646203603472084
ENSMUSG00000027796.2,1542.2012,0.4524584606713402,0.0771453711486635,-5.865011133324216,4.491025626873918e-09,1.749069557082755e-07,ENSMUSG00000027796,Smad9,0.7646203603472084
ENSMUSG00000036615.6,875.99286,0.04722588346308722,0.08146006021540059,-0.5797428008058215,0.5620880755524097,0.7657981584116788,ENSMUSG00000036615,Rfxap,0.7646203603472084
ENSMUSG00000056306.5,604.1224,-0.180609949003154,0.1857554626084179,0.972299530075673,0.33090155755977757,0.5698171640376029,ENSMUSG00000056306,Sertm1,0.7646203603472084
