Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_symbol,radial_position
ENSMUSG00000086928.1,93.688225,0.18892906553251423,0.1186134900763503,-1.5928126337982509,0.11120223007231597,0.3506947861774956,ENSMUSG00000086928,Gm14210,0.758926200379809
ENSMUSG00000027270.14,541.526,0.42447889710400094,0.19394436880469765,-2.188663170372593,0.028621330733312886,0.14244254808644793,ENSMUSG00000027270,Lamp5,0.7671706657870885
ENSMUSG00000074771.10,573.0514,0.29216045140220576,0.15763006302840343,-1.853456414272709,0.06381696781605935,0.24394975656354093,ENSMUSG00000074771,Ankef1,0.76346750221954
ENSMUSG00000027273.13,32970.38,0.13559284182391487,0.05480285844517144,-2.4741928737087924,0.01335375824648884,0.08143755202470379,ENSMUSG00000027273,Snap25,0.76346750221954
ENSMUSG00000027274.16,474.99844,-0.005104704725458624,0.07231834716480513,0.07058657900222184,0.9437267921723473,0.9838342019279974,ENSMUSG00000027274,Mkks,0.76346750221954
ENSMUSG00000027281.16,748.69104,0.23848457021968097,0.0709956659243872,-3.359142661943267,0.0007818469379688941,0.00900357000481019,ENSMUSG00000027281,Slx4ip,0.76346750221954
ENSMUSG00000027276.7,671.555,0.23901999493696208,0.05751587999365744,-4.155721775678647,3.242622308189425e-05,0.000626028991837932,ENSMUSG00000027276,Jag1,0.76346750221954
ENSMUSG00000062098.11,4487.2007,-0.0022291770538438575,0.07121994799892446,0.03129989724055291,0.9750303723592467,0.9922402554273734,ENSMUSG00000062098,Btbd3,0.8021526848412831
ENSMUSG00000074766.10,185.06767,0.2566128057180455,0.12561622317597673,-2.0428317237221396,0.04106909899452553,0.18176228311920356,ENSMUSG00000074766,Ism1,0.8079398551499639
ENSMUSG00000039033.11,2395.8486,0.024579698320142344,0.11885238522045427,-0.20680862461910632,0.8361593202914639,0.9456256510600737,ENSMUSG00000039033,Tasp1,0.8079398551499639
ENSMUSG00000045624.15,1159.4119,0.05248565959458355,0.03775338691213599,-1.3902238683044306,0.1644609077240392,0.439128350546592,ENSMUSG00000045624,Esf1,0.8079398551499639
ENSMUSG00000027384.6,1009.8217,-0.07067493601503366,0.08032898446442094,0.8798186169817295,0.37895757764479954,0.6899011828752608,ENSMUSG00000027384,Ndufaf5,0.8079398551499639
ENSMUSG00000068205.14,2564.4463,0.2516688220292808,0.055061746366408135,-4.570665455369901,4.86177891295233e-06,0.00012111751773513538,ENSMUSG00000068205,Macrod2,0.7872584677181276
ENSMUSG00000051379.12,2820.7722,0.7328749371288313,0.0673381704877934,-10.88349938556293,1.3815523151956442e-27,8.99953411839296e-25,ENSMUSG00000051379,Flrt3,0.7872584677181276
ENSMUSG00000074763.5,323.901,0.1631147705013522,0.08716189823321863,-1.8713999328572088,0.06128966821453591,0.23801339910736533,ENSMUSG00000074763,Macrod2os2,0.7872584677181276
ENSMUSG00000086450.1,315.85754,0.14659692507115993,0.083008500525357,-1.7660471414777366,0.07738794033491565,0.2778320258441511,ENSMUSG00000086450,Macrod2os1,0.7872584677181276
ENSMUSG00000038844.10,1508.2206,0.1476078393158273,0.042721971893777806,-3.455080202824755,0.0005501291492569603,0.006753117924396526,ENSMUSG00000038844,Kif16b,0.7693928349633683
ENSMUSG00000008333.12,739.7768,0.00838726398198309,0.08110710960008218,-0.10340972601956207,0.9176377932844031,0.9761505214493812,ENSMUSG00000008333,Snrpb2,0.7693928349633683
