Gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,radial_position
Dnase2a,66.05204,-0.11161198965235261,0.13087482944228424,0.8528147859139977,0.3937620230402329,0.7068471384190401,Dnase2a,0.679088344221045
Mast1,2841.478,-0.04166027098993355,0.043689858215168846,0.9535455753772477,0.34031371602122085,0.65745121428088,Mast1,0.679088344221045
Rnaseh2a,395.52185,0.16499513185685621,0.05129545031798078,-3.2165646433367967,0.0012973530278621059,0.016049651825178972,Rnaseh2a,0.679088344221045
Prdx2,5064.1133,0.054672575867776275,0.04422093029115653,-1.2363506490660578,0.21632825189181204,0.525443663571332,Prdx2,0.679088344221045
Junb,2097.6035,0.12886760854787682,0.21583356966253922,-0.597069347226033,0.5504610821060407,0.8175304346003351,Junb,0.679088344221045
Hook2,114.18634,0.11130626760968224,0.06045379268316195,-1.8411792324269523,0.06559529765993831,0.25941968558698403,Hook2,0.679088344221045
Asna1,1633.6339,0.030056305015237712,0.040773675863830086,-0.7371497511192107,0.4610312870854214,0.7605913287283703,Asna1,0.679088344221045
2310036O22Rik,902.7582,0.1257657202883283,0.046754264162030656,-2.6899304810461158,0.007146690527877725,0.058885469102323305,2310036O22Rik,0.679088344221045
Tnpo2,7370.6094,-0.03056853538323015,0.0335035934203164,0.9123957242357638,0.3615604395504236,0.676891120955307,Tnpo2,0.679088344221045
A230103J11Rik,63.134865,0.08163345173061838,0.0882857606808773,-0.9246502618434161,0.35514785939545424,0.671167509863328,A230103J11Rik,0.679088344221045
Fbxw9,280.37436,-0.022057843608752854,0.05953352570950532,0.37051129335736666,0.711001563486278,0.8967746988254284,Fbxw9,0.679088344221045
Dhps,710.6093,0.05850461298001513,0.0516120255726928,-1.1335461519062933,0.2569849715006719,0.5742083862264541,Dhps,0.679088344221045
Wdr83,253.19588,0.038179947168572155,0.06971777611794315,-0.5476357579734367,0.5839420313842811,0.8345146506988815,Wdr83,0.679088344221045
Wdr83os,592.5526,0.008963302917053124,0.06110485073819454,-0.1466872565560572,0.8833788775877133,0.9606483265561631,Wdr83os,0.679088344221045
Man2b1,1411.5365,-0.10828744173601317,0.04983326937994511,2.172994930563242,0.02978069883194554,0.15746589923259696,Man2b1,0.679088344221045
Zfp791,50.620083,-0.261078051393252,0.10506892370248194,2.484826551878772,0.01296145696375498,0.08964088480996928,Zfp791,0.679088344221045
Vps35,2337.5986,0.02380356481901178,0.07300561699631451,-0.32605114234173843,0.7443856614955741,0.9100963129555959,Vps35,0.7051483178311597
Orc6,214.12556,-0.047560658396587394,0.06591556309036568,0.7215391353235505,0.4705778713215546,0.768061560333,Orc6,0.7051483178311597
Mylk3,32.64011,0.213703578052578,0.13707983111600955,-1.5589717051206635,0.11900307723778153,0.3736988644784204,Mylk3,0.7051483178311597
4921524J17Rik,59.248028,-0.0023377918753448596,0.14577708932894803,0.016036757806774424,0.9872050669713539,0.9964785560718534,4921524J17Rik,0.7051483178311597
Gpt2,1627.6642,-0.06948718059131928,0.048670721760279874,1.427699817840542,0.1533782786360438,0.4323053064872841,Gpt2,0.7051483178311597
Dnaja2,1710.0916,0.00265280456265698,0.09201253917115637,-0.028830902685148027,0.9769994543402122,0.9927757771873563,Dnaja2,0.7051483178311597
Neto2,1204.8162,-0.060492161270633046,0.10808878901889277,0.5596525025371472,0.5757164858496837,0.8310043998759284,Neto2,0.7051483178311597
Itfg1,3798.782,-0.044328540073319656,0.05716037355823812,0.7755117280357748,0.43803733805689093,0.7423568130103878,Itfg1,0.7051483178311597
Phkb,763.32166,-0.05656788224791605,0.04577242375000629,1.2358507068987856,0.21651406263316408,0.525698570001195,Phkb,0.7051483178311597
Lonp2,1609.8572,0.029255887504173208,0.026329733025741577,-1.1111349847554794,0.26651025108471793,0.5825767122736218,Lonp2,0.7051483178311597
Siah1a,351.80136,-0.03415961126406129,0.08703901764157176,0.39246319857068224,0.6947159979562351,0.8894827577968457,Siah1a,0.7051483178311597
N4bp1,1751.4613,0.05952232710432127,0.04464076072466714,-1.3333627415410736,0.18241279315616332,0.4779788667102852,N4bp1,0.7051483178311597
Cbln1,249.8332,-0.02339703258486074,0.09680651833045605,0.2416886072174735,0.8090214580221503,0.934348640718067,Cbln1,0.7022966865900876
Zfp423,1012.08136,0.14401422392481097,0.06960243330584422,-2.0690975456560468,0.038536934010210744,0.18647362550619972,Zfp423,0.7022966865900876
Cnep1r1,285.67755,0.04311418855503032,0.11796671915531182,-0.3654775589568388,0.7147549553190529,0.8987290201312294,Cnep1r1,0.7022966865900876
Heatr3,502.87485,-0.01681105961274484,0.057179480631863226,0.29400511209569974,0.7687539970376809,0.9175146288705276,Heatr3,0.7022966865900876
Papd5,662.27,0.001331313158235948,0.09524341621801316,-0.013978007206173268,0.9888475270309895,0.9972693937167235,Papd5,0.7022966865900876
Adcy7,145.25594,-0.4597216720164623,0.08306872639250447,5.534232821197368,3.1259352601339654e-08,1.8992247781430758e-06,Adcy7,0.7022966865900876
Brd7,256.85748,-0.04107324238338427,0.08285985155833765,0.4956953411202598,0.6201093745884156,0.8504642449808201,Brd7,0.7022966865900876
Nkd1,289.71976,-0.2979497917589612,0.07496690899430178,3.974417456395438,7.05517244297621e-05,0.0015707423305406968,Nkd1,0.7031207263227097
Cyld,2640.0964,-0.04093962165336463,0.08535650065060835,0.47963097527795434,0.631489816852634,0.8585553877557061,Cyld,0.7031207263227097
Sall1,467.89624,0.24746820548294782,0.08380327980320623,-2.952965636477153,0.003147369970976436,0.03212096103817553,Sall1,0.7031207263227097
Tox3,197.4704,0.1476004106153246,0.07965765897800538,-1.8529343255753874,0.0638917724345153,0.2561581329613222,Tox3,0.724881097283878
Chd9,1172.1042,0.08164911162937064,0.06766958821028425,-1.2065850227379074,0.22759199755632398,0.5394988427032497,Chd9,0.7113412608368274
Rbl2,825.8976,0.03143389278478098,0.07250528428556251,-0.4335393357121172,0.6646229956642485,0.8748391881133991,Rbl2,0.7106840945802233
Aktip,1740.2471,0.036175300890415395,0.031123453827091297,-1.162316402652161,0.24510696627928197,0.5605352371595631,Aktip,0.7106840945802233
